CASE_PARTICIPANT_ID,LAW_ENFORCEMENT_AGENCY,INCIDENT_CITY,CHARGE_ID,CLASS.INITIATIONS,SECTION,AOIC,AGE_AT_INCIDENT,GENDER,RACE,UPDATED_OFFENSE_CATEGORY,JUDGE,COURT_NAME,COURT_FACILITY,CHARGE_REDUCTION
"538,352,514,374",CHICAGO PD,Chicago,"666,751,446,494",3,16-25(a)(1),16722,18,Female,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"538,455,437,970",LINCOLNWOOD PD,Lincolnwood,"667,436,797,903",4,16-25(a)(1),16720,43,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,1
"538,455,437,970",LINCOLNWOOD PD,Lincolnwood,"666,893,675,335",3,16-25(a)(1),16722,43,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,0
"538,457,939,373",LINCOLNWOOD PD,Lincolnwood,"667,442,693,399",4,16-25(a)(1),16720,44,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,1
"538,457,939,373",LINCOLNWOOD PD,Lincolnwood,"666,897,196,256",3,16-25(a)(1),16722,44,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,0
"538,622,787,954",NORRIDGE PD,Norridge,"668,027,903,258",3,16-25(a)(1),16722,60,Male,Black,Retail Theft,James N Karahalios,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"538,646,703,811",RIVER FOREST PD,River Forest,"667,807,559,095",3,16-25(a)(1),16722,20,Female,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,1
"538,646,764,820",RIVER FOREST PD,River Forest,"667,222,676,764",3,16-25(a)(1),16722,18,Female,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"538,670,192,598",NORTH RIVERSIDE PD,N Riverside,"667,725,267,797",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,0
"538,693,010,277",ORLAND PARK PD,Orland Park,"667,295,142,235",3,16-25(a)(1),16722,27,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"538,699,721,359",CHICAGO PD,Chicago,"667,323,063,959",3,16-25(a)(1),16722,49,Male,Black,Retail Theft,Vincent M Gaughan,District 1 - Chicago,26TH Street,1
"538,762,744,522",HOMEWOOD PD,Homewood,"667,387,586,888",4,16-25(a)(1),16720,56,Female,Black,Retail Theft,Darron Edward Bowden,District 6 - Markham,Markham Courthouse,0
"538,791,785,204",CHICAGO PD,Chicago,"667,395,447,549",3,16-25(a)(1),16722,53,Female,Black,Retail Theft,Thomas V Gainer,District 1 - Chicago,26TH Street,0
"538,834,126,031",CHICAGO PD,Chicago,"667,464,392,099",4,16-25(a)(1),16720,45,Male,Black,Retail Theft,Charles P Burns,District 1 - Chicago,26TH Street,0
"538,856,150,583",TINLEY PARK PD,Tinley Park,"667,504,268,579",3,16-25(a)(1),16722,57,Male,Black,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,0
"538,857,980,878",PALOS PARK PD,Palos Park,"668,168,740,106",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,1
"538,857,980,878",PALOS PARK PD,Palos Park,"667,508,935,847",3,16-25(a)(1),16722,56,Male,Black,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,0
"538,871,586,072",CHICAGO PD,Chicago,"667,868,151,693",4,16-25(a)(1),16720,54,Male,Black,Retail Theft,Alfredo  Maldonado,District 1 - Chicago,26TH Street,0
"538,930,399,555",HICKORY HILLS PD,Hickory Hills,"667,636,671,593",3,16-25(a)(1),16722,56,Male,Black,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,0
"538,944,736,867",CHICAGO PD,Chicago,"667,664,102,026",4,16-25(a)(1),16720,53,Male,Black,Retail Theft,Lawrence Edward Flood,District 1 - Chicago,26TH Street,0
"538,967,554,546",CHICAGO PD,Chicago,"667,670,816,341",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"539,017,948,672",CHICAGO PD,Chicago,"667,771,694,828",4,16-25(a)(1),16720,58,Male,Black,Retail Theft,Charles P Burns,District 1 - Chicago,26TH Street,0
"539,633,720,962",NILES PD,Niles,"668,719,723,336",4,16-25(a)(1),16720,33,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,1
"539,633,720,962",NILES PD,Niles,"668,702,200,612",3,16-25(a)(1),16722,33,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"539,219,952,244",CHICAGO PD,Chicago,"668,422,328,316",3,16-25(a)(1),16722,46,Male,Black,Retail Theft,Neera  Walsh,District 1 - Chicago,26TH Street,0
"539,278,704,717",CHICAGO PD,Chicago,"668,095,210,170",4,16-25(a)(1),16720,41,Male,Black,Retail Theft,Michael B McHale,District 1 - Chicago,26TH Street,0
"539,279,253,806",CHICAGO PD,Chicago,"668,095,373,934",4,16-25(a)(1),16720,41,Male,Black,Retail Theft,Michael B McHale,District 1 - Chicago,26TH Street,0
"539,319,276,259",CHICAGO PD,Chicago,"668,188,637,405",3,16-25(a)(6),16753,24,Female,White,Retail Theft,James Michael Obbish,District 1 - Chicago,26TH Street,0
"539,360,335,880",CHICAGO PD,Chicago,"668,245,790,964",3,16-25(a)(1),16722,34,Male,White,Retail Theft,Alfredo  Maldonado,District 1 - Chicago,26TH Street,0
"539,432,571,527",EVANSTON PD,Evanston,"669,258,014,872",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,1
"539,432,571,527",EVANSTON PD,Evanston,"669,258,506,164",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,1
"539,432,571,527",EVANSTON PD,Evanston,"669,258,588,046",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,1
"539,432,571,527",EVANSTON PD,Evanston,"668,374,263,647",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Jeffrey L Warnick,District 2 - Skokie,Skokie Courthouse,0
"539,434,645,862",CHICAGO PD,Chicago,"668,386,054,639",4,16-25(a)(1),16720,60,Male,Black,Retail Theft,Neil J Linehan,District 5 - Bridgeview,Bridgeview Courthouse,0
"539,435,500,000",CHICAGO PD,Chicago,"668,386,136,521",4,16-25(a)(1),16720,60,Male,Black,Retail Theft,Neil J Linehan,District 5 - Bridgeview,Bridgeview Courthouse,0
"539,489,554,716",CHICAGO PD,Chicago,"668,434,938,127",3,16-25(a)(1),16722,39,Female,White,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"539,520,913,772",CHICAGO PD,Chicago,"668,535,407,204",4,16-25(a)(1),16720,47,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"539,586,194,298",UNIVERSITY OF CHICAGO POLICE DEPT,Chicago,"668,608,118,321",4,16-25(a)(1),16720,39,Male,Black,Retail Theft,Carol M Howard,District 1 - Chicago,26TH Street,0
"539,645,312,831",CHICAGO PD,Chicago,"668,724,308,722",3,16-25(a)(1),16722,44,Male,Black,Retail Theft,"Byrne, Thomas",District 1 - Chicago,26TH Street,0
"539,677,648,045",HOMEWOOD PD,Homewood,"668,729,712,926",2,16-25(b),16764,26,Male,White,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,1
"539,689,239,914",MOUNT PROSPECT PD,Mount Prospect,"669,608,387,474",4,16-25(a)(1),16720,33,Female,White,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"539,860,860,587",CHICAGO PD,Chicago,"669,010,895,332",3,16-25(a)(1),16722,49,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"539,902,469,296",CHICAGO PD,Chicago,"669,023,668,907",4,16-25(a)(1),16720,57,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,1
"539,902,469,296",CHICAGO PD,Chicago,"669,023,750,789",3,16-25(a)(1),16722,57,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"540,065,182,532",CHICAGO PD,Chicago,"669,322,455,919",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Nicholas R Ford,District 1 - Chicago,26TH Street,0
"540,128,327,714",CHICAGO PD,Chicago,"669,331,708,572",4,16-25(a)(1),16720,28,Male,Black,Retail Theft,Alfredo  Maldonado,District 1 - Chicago,26TH Street,0
"540,338,079,536",CHICAGO PD,Chicago,"669,667,751,844",3,16-25(a)(1),16722,63,Male,Black,Retail Theft,Carol M Howard,District 1 - Chicago,26TH Street,1
"540,366,693,149",ORLAND PARK PD,Orland Park,"669,674,138,631",3,16-25(a)(1),16722,49,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"540,366,754,159",ORLAND PARK PD,Orland Park,"671,147,030,046",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"540,366,754,159",ORLAND PARK PD,Orland Park,"669,674,138,631",3,16-25(a)(1),16722,56,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"540,371,268,887",FOREST PARK PD,Forest Park,"669,675,366,859",4,16-25(a)(1),16720,42,Male,Black,Retail Theft,Paula M Daleo,District 4 - Maywood,Maywood Courthouse,0
"540,463,149,702",SCHAUMBURG PD,Schaumburg,"669,810,553,858",3,16-25(a)(1),16722,29,Male,White,Retail Theft,James N Karahalios,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"540,467,115,342",CHICAGO PD,Chicago,"669,816,940,645",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Arthur F Hill,District 1 - Chicago,26TH Street,0
"540,517,692,497",WHEELING PD,Wheeling,"669,903,489,801",3,16-25(a)(1),16722,50,Male,White,Retail Theft,James N Karahalios,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"540,523,427,422",CHICAGO PD,Chicago,"669,905,291,203",4,16-25(a)(1),16720,50,Male,Black,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"540,538,313,822",STEGER PD,Steger,"669,933,622,336",3,16-25(a)(1),16722,41,Male,Black,Retail Theft,Darron Edward Bowden,District 6 - Markham,Markham Courthouse,0
"540,610,122,401",CHICAGO PD,Chicago,"670,028,032,154",3,16-25(a)(1),16722,45,Male,Black,Retail Theft,Alfredo  Maldonado,District 1 - Chicago,26TH Street,0
"540,642,518,625",STREAMWOOD PD,Streamwood,"670,696,597,776",4,16-25(a)(1),16720,44,Male,Black,Retail Theft,Marc W Martin,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"540,725,430,994",PALATINE PD,Palatine,"670,235,275,215",3,16-25(a)(1),16722,26,Male,Black,Retail Theft,James N Karahalios,District 3 - Rolling Meadows,Rolling Meadows Courthouse,1
"540,727,810,378",CHICAGO PD,Chicago,"670,235,766,506",4,16-25(a)(1),16720,60,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"540,766,551,624",CHICAGO PD,Chicago,"670,295,048,993",4,16-25(a)(1),16720,57,Male,Black,Retail Theft,Erica L Reddick,District 1 - Chicago,26TH Street,0
"540,951,472,442",OAK LAWN PD,Oak Lawn,"672,042,162,854",4,402(c),5101110,56,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"540,954,034,855",EVANSTON PD,Evanston,"670,606,855,226",4,16-25(a)(1),16720,62,Male,Black,Retail Theft,Aleksandra  Gillespie,District 2 - Skokie,Skokie Courthouse,0
"540,959,220,691",TINLEY PARK PD,Tinley Park,"673,484,594,206",4,16-25(a)(1),16720,33,Female,White,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,0
"540,959,220,691",TINLEY PARK PD,Tinley Park,"670,608,083,454",3,16-25(a)(1),16722,33,Female,White,Retail Theft,Kerry M Kennedy,District 5 - Bridgeview,Bridgeview Courthouse,1
"541,029,198,975",HOMEWOOD PD,Homewood,"670,692,585,563",4,16-25(a)(1),16720,50,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"541,073,187,068",CHICAGO PD,Chicago,"670,782,655,641",3,16-25(a)(1),16722,22,Male,Black,Retail Theft,Maura  Slattery Boyle,District 1 - Chicago,26TH Street,0
"541,113,941,639",ORLAND PARK PD,Orland Park,"672,700,247,593",4,16-25(a)(1),16720,47,Male,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"541,287,819,676",CHICAGO PD,Chicago,"671,138,759,975",4,16-25(a)(1),16720,51,Male,Black,Retail Theft,Alfredo  Maldonado,District 1 - Chicago,26TH Street,0
"541,294,591,768",CHICAGO PD,Chicago,"671,157,756,573",4,16-25(a)(1),16720,32,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"541,296,056,004",FOREST PARK PD,Forest Park,"671,157,592,809",4,16-25(a)(1),16720,37,Male,Black,Retail Theft,Pamela A Leeming,District 4 - Maywood,Maywood Courthouse,0
"541,296,056,004",FOREST PARK PD,Forest Park,"671,157,510,928",4,16-25(a)(6),16750,37,Male,Black,Retail Theft,Pamela A Leeming,District 4 - Maywood,Maywood Courthouse,1
"541,343,887,717",CHICAGO PD,Chicago,"671,247,253,478",4,16-25(a)(1),16720,46,Male,Black,Retail Theft,Stanley  Sacks,District 1 - Chicago,26TH Street,0
"541,490,921,425",SCHAUMBURG PD,Schaumburg,"672,887,675,237",4,16-25(a)(1),16720,43,Female,White,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"541,627,339,422",CHICAGO PD,Chicago,"671,648,966,024",3,16-25(a)(1),16722,57,Male,Black,Retail Theft,Kevin M Sheehan,District 1 - Chicago,26TH Street,0
"541,695,975,489",CHICAGO PD,Chicago,"672,121,752,049",3,16-25(a)(1),16722,40,Female,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"541,698,903,961",CHICAGO PD,Chicago,"671,723,560,424",3,16-25(a)(1),16722,27,Male,White,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"541,878,943,991",CALUMET CITY PD,Calumet City,"672,034,875,365",4,16-25(a)(1),16720,54,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"541,879,798,129",CALUMET CITY PD,Calumet City,"672,034,957,247",3,16-25(a)(1),16722,54,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"541,920,491,691",CHICAGO PD,Chicago,"672,075,570,664",3,16-25(a)(1),16722,27,Female,Black,Retail Theft,Kevin M Sheehan,District 1 - Chicago,26TH Street,0
"542,013,043,614",LEMONT PD,Lemont,"672,182,344,647",3,16-25(a)(1),16722,24,Female,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"542,040,315,012",CHICAGO PD,Chicago,"672,247,195,103",4,16-25(a)(1),16720,46,Male,Black,Retail Theft,Neera  Walsh,District 1 - Chicago,26TH Street,0
"542,060,021,189",ORLAND PARK PD,Orland Park,"672,302,465,378",4,16-25(a)(1),16720,55,Female,Black,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"542,071,430,029",CHICAGO PD,Chicago,"672,317,367,882",4,16-25(a)(1),16720,48,Male,Black,Retail Theft,Shelley  Sutker-Dermer,District 2 - Skokie,Skokie Courthouse,0
"542,118,468,614",DOLTON PD,Dolton,"672,382,382,101",3,16-25(a)(1),16722,31,Female,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"542,189,179,015",CHICAGO PD,Chicago,"672,452,882,408",3,16-25(a)(1),16722,42,Male,Black,Retail Theft,Michael B McHale,District 1 - Chicago,26TH Street,0
"542,297,532,487",BERWYN PD,Berwyn,"673,985,301,955",4,16-25(a)(1),16720,23,Male,White,Retail Theft,Geary W Kull,District 4 - Maywood,Maywood Courthouse,1
"542,323,461,668",CHICAGO PD,Chicago,"672,673,472,216",3,16-25(a)(1),16722,36,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"542,326,085,091",CHICAGO PD,Chicago,"673,684,795,424",3,16-25(a)(1),16722,36,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"542,326,817,209",CHICAGO PD,Chicago,"673,698,879,109",3,16-25(a)(1),16722,36,Male,Black,Retail Theft,Dennis J Porter,District 1 - Chicago,26TH Street,0
"542,547,855,850",GLENVIEW PD,Glenview,"674,652,475,585",4,16-25(a)(1),16720,39,Male,White,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,1
"542,607,462,461",CHICAGO PD,Chicago,"673,769,461,297",3,16-1(a)(1)(A),15474,39,Female,Black,Retail Theft,Kenneth J Wadas,District 1 - Chicago,26TH Street,1
"542,607,462,461",CHICAGO PD,Chicago,"673,212,336,926",3,16-25(a)(1),16722,39,Female,Black,Retail Theft,Kenneth J Wadas,District 1 - Chicago,26TH Street,0
"542,691,717,047",ELMWOOD PARK PD,Elmwood Park,"673,314,361,759",4,16-25(a)(1),16720,65,Female,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,0
"542,798,057,193",CHICAGO PD,Chicago,"673,820,719,359",3,16-25(a)(1),16722,43,Female,Black,Retail Theft,Earl B Hoffenberg,District 2 - Skokie,Skokie Courthouse,0
"542,833,991,988",MATTESON PD,Matteson,"673,561,317,535",3,16-25(a)(1),16722,48,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"542,900,309,681",HOMEWOOD PD,Homewood,"673,652,042,668",4,16-25(a)(1),16720,46,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"543,328,964,799",CHICAGO PD,Chicago,"674,239,299,574",3,16-25(a)(1),16722,59,Female,White,Retail Theft,Arthur F Hill,District 1 - Chicago,26TH Street,1
"543,380,579,122",CHICAGO PD,Chicago,"674,297,763,243",3,16-25(a)(1),16722,41,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"543,518,583,374",ORLAND PARK PD,Orland Park,"674,983,442,179",4,16-25(a)(1),16720,38,Male,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,1
"543,518,583,374",ORLAND PARK PD,Orland Park,"674,526,459,358",3,16-25(a)(1),16722,38,Male,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"543,559,337,946",ROSEMONT PD,Rosemont,"674,588,116,420",3,16-25(a)(1),16722,49,Male,Black,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,1
"543,635,295,193",STICKNEY PD,Stickney,"675,050,994,737",4,16-25(a)(1),16720,27,Female,White,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"543,852,368,195",BROADVIEW PD,Broadview,"674,981,313,250",4,16-25(a)(1),16720,48,Male,Black,Retail Theft,Ramon  Ocasio,District 4 - Maywood,Maywood Courthouse,0
"543,909,046,334",HOMEWOOD PD,Homewood,"675,087,350,296",4,16-25(a)(1),16720,52,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"543,916,062,466",HOMEWOOD PD,Homewood,"675,090,298,044",3,16-25(a)(1),16722,47,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"544,066,634,745",RIVER FOREST PD,River Forest,"676,299,120,368",3,16-25(a)(1),16722,48,Female,Black,Retail Theft,Ramon  Ocasio,District 4 - Maywood,Maywood Courthouse,0
"544,097,444,712",FOREST PARK PD,Forest Park,"675,670,185,580",4,16-25(a)(1),16720,50,Male,Black,Retail Theft,Paula M Daleo,District 4 - Maywood,Maywood Courthouse,0
"544,126,607,415",CICERO PD,Cicero,"675,475,224,803",3,16-25(a)(1),16722,28,Male,Black,Retail Theft,Kristyna C Ryan,District 4 - Maywood,Maywood Courthouse,0
"544,160,223,835",EVANSTON PD,Evanston,"675,534,425,409",4,16-25(a)(1),16720,46,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,0
"544,226,907,588",CICERO PD,Cicero,"675,668,629,824",4,16-25(a)(1),16720,38,Female,Black,Retail Theft,Gregory Robert Ginex,District 4 - Maywood,Maywood Courthouse,0
"544,228,554,853",CHICAGO PD,Chicago,"675,685,661,257",3,16-25(a)(1),16722,64,Female,Black,Retail Theft,"Byrne, Thomas",District 1 - Chicago,26TH Street,0
"544,331,600,469",CHICAGO PD,Chicago,"676,077,957,386",3,16-25(a)(1),16722,46,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"544,397,003,015",CICERO PD,Chicago,"675,891,839,853",3,16-25(a)(1),16722,37,Male,White,Retail Theft,William T O'Brien,District 2 - Skokie,Skokie Courthouse,0
"544,740,305,370",PALATINE PD,Palatine,"676,521,920,987",3,16-25(a)(1),16722,47,Male,Black,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"544,843,350,986",MORTON GROVE PD,Morton Grove,"679,070,904,184",4,16-25(a)(1),16720,43,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"544,843,350,986",MORTON GROVE PD,Morton Grove,"676,529,208,475",3,16-25(a)(1),16722,43,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,1
"544,844,022,094",MORTON GROVE PD,Morton Grove,"679,066,973,853",4,16-25(a)(1),16720,43,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"544,844,022,094",MORTON GROVE PD,Morton Grove,"676,540,344,412",3,16-25(a)(1),16722,43,Male,White,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,1
"544,949,264,064",CHICAGO PD,Chicago,"677,078,881,594",3,16-25(a)(1),16722,49,Male,Black,Retail Theft,Timothy Joseph Joyce,District 1 - Chicago,26TH Street,0
"544,964,882,582",EVERGREEN PARK PD,Evergreen Park,"676,742,674,559",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"544,966,407,828",NILES PD,Niles,"684,889,594,962",4,16-25(a)(1),16720,67,Male,White,Retail Theft,Michael J Hood,District 2 - Skokie,Skokie Courthouse,0
"544,966,407,828",NILES PD,Niles,"676,743,002,087",3,16-25(a)(1),16722,67,Male,White,Retail Theft,Michael J Hood,District 2 - Skokie,Skokie Courthouse,1
"545,046,269,705",CHICAGO PD,Chicago,"676,887,605,502",3,16-25(a)(1),16722,24,Male,White,Retail Theft,Earl B Hoffenberg,District 2 - Skokie,Skokie Courthouse,1
"545,180,857,407",CHICAGO PD,Chicago,"677,120,887,003",4,16-25(a)(1),16720,64,Female,Black,Retail Theft,Neera  Walsh,District 1 - Chicago,26TH Street,0
"545,470,898,174",RICHTON PARK PD,Richton Park,"677,523,008,959",3,16-25(a)(1),16722,36,Male,Black,Retail Theft,Michele M Pitman,District 6 - Markham,Markham Courthouse,0
"545,595,541,272",CHICAGO PD,Chicago,"677,683,415,579",4,16-25(a)(1),16720,62,Male,White,Retail Theft,Lawrence Edward Flood,District 1 - Chicago,26TH Street,0
"545,672,047,609",EVANSTON PD,Evanston,"679,550,895,815",4,16-25(a)(1),16720,52,Male,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,1
"545,672,108,618",EVANSTON PD,Evanston,"677,783,802,774",4,16-25(a)(1),16720,49,Male,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"545,677,843,543",NORTH RIVERSIDE PD,North Riverside,"677,784,457,830",4,16-25(a)(1),16720,63,Female,Black,Retail Theft,Ramon  Ocasio,District 4 - Maywood,Maywood Courthouse,0
"545,704,687,872",CHICAGO PD,Chicago,"677,843,576,553",3,16-25(a)(1),16722,57,Male,Black,Retail Theft,Timothy Joseph Joyce,District 1 - Chicago,26TH Street,0
"545,834,760,845",ORLAND PARK PD,Orland Park,"679,170,472,560",4,16-25(a)(1),16720,25,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,1
"545,834,943,875",ORLAND PARK PD,Orland Park,"679,170,390,678",3,16-25(a)(1),16722,20,Female,Black,Retail Theft,Colleen Ann Hyland,District 5 - Bridgeview,Bridgeview Courthouse,0
"545,873,563,102",PALOS HILLS PD,Palos Hills,"678,111,985,384",4,16-25(a)(1),16720,45,Male,White,Retail Theft,Joan Margaret O'Brien,District 5 - Bridgeview,Bridgeview Courthouse,0
"545,889,425,660",SKOKIE PD,Skokie,"679,481,623,738",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,0
"545,891,194,945",SKOKIE PD,Skokie,"679,149,756,442",4,16-25(a)(1),16720,56,Male,Black,Retail Theft,Paul S Pavlus,District 2 - Skokie,Skokie Courthouse,1
"545,892,842,210",CHICAGO PD,Chicago,"678,429,523,349",3,12-3.05(d)(9),16113,18,Female,Black,Retail Theft,James Michael Obbish,District 1 - Chicago,26TH Street,0
"545,892,842,210",CHICAGO PD,Chicago,"678,429,605,231",3,12-3.05(d)(9),16113,18,Female,Black,Retail Theft,James Michael Obbish,District 1 - Chicago,26TH Street,0
"545,892,842,210",CHICAGO PD,Chicago,"678,429,850,877",3,12-3.05(d)(9),16113,18,Female,Black,Retail Theft,James Michael Obbish,District 1 - Chicago,26TH Street,1
"545,894,489,476",CHICAGO PD,Chicago,"678,117,389,589",3,16-25(a)(1),16722,44,Female,Black,Retail Theft,Lauren Gottainer Edidin,District 2 - Skokie,Skokie Courthouse,0
"545,914,622,722",ROSEMONT PD,Rosemont,"678,121,893,093",3,16-25(a)(1),16722,19,Female,Black,Retail Theft,Joseph  Cataldo,District 3 - Rolling Meadows,Rolling Meadows Courthouse,0
"546,037,435,525",CHICAGO PD,Chicago,"678,323,486,303",3,16-25(a)(1),16722,18,Male,Black,Retail Theft,Catherine Marie Haberkorn,District 2 - Skokie,Skokie Courthouse,0
"546,070,746,897",CHICAGO PD,Chicago,"678,385,225,247",3,16-25(a)(1),16722,44,Male,Black,Retail Theft,Stanley  Sacks,District 1 - Chicago,26TH Street,0
"546,150,791,803",CHICAGO PD,Chicago,"678,832,054,714",3,16-25(a)(1),16722,52,Male,Black,Retail Theft,Vincent M Gaughan,District 1 - Chicago,26TH Street,0
"546,276,045,000",U OF I POLICE DEPARTMENT CHICAGO,Chicago,"678,679,590,637",3,16-25(a)(1),16722,48,Male,Black,Retail Theft,Mary Margaret Brosnahan,District 1 - Chicago,26TH Street,0
"546,276,899,138",U OF I POLICE DEPARTMENT CHICAGO,Chicago,"678,679,754,401",3,16-25(a)(1),16722,48,Male,Black,Retail Theft,Mary Margaret Brosnahan,District 1 - Chicago,26TH Street,0
